Date,device_id,device_type,brand,sales_quantity,price,region
2023-04-07,185,iPhone,Apple,93,1147.09,North
2023-04-08,367,Apple Watch,Apple,59,659.71,North
2023-04-08,461,Samsung Phone,Samsung,43,991.95,South
2023-04-08,399,Samsung Watch,Samsung,4,514.0,South
2023-04-08,27,iPhone,Apple,5,1344.55,East
2023-04-08,452,iPhone,Apple,68,1216.87,North
2023-04-09,464,Samsung Watch,Samsung,100,443.7,North
2023-04-09,448,iPhone,Apple,45,813.26,South
2023-04-09,478,iPhone,Apple,80,1269.5,North
2023-04-09,492,Apple Watch,Apple,25,484.06,South
2023-04-09,414,iPhone,Apple,78,865.31,South
2023-04-10,420,Samsung Phone,Samsung,11,1041.56,West
2023-04-10,195,Samsung Phone,Samsung,29,957.37,West
2023-04-10,214,Samsung Watch,Samsung,34,665.54,East
2023-04-10,369,iPhone,Apple,86,748.9,South
2023-04-10,342,Samsung Watch,Samsung,14,507.05,East
2023-04-11,114,Samsung Phone,Samsung,24,595.39,West
2023-04-11,242,iPhone,Apple,59,1413.22,North
2023-04-11,124,iPhone,Apple,39,689.55,West
2023-04-11,305,Samsung Watch,Samsung,26,510.89,West
2023-04-11,76,Samsung Phone,Samsung,43,1032.87,West
2023-04-12,311,iPhone,Apple,36,919.43,North
2023-04-12,469,Samsung Watch,Samsung,39,674.78,West
2023-04-12,312,Samsung Phone,Samsung,61,1080.58,South
2023-04-12,196,Samsung Watch,Samsung,16,312.04,South
2023-04-12,351,Apple Watch,Apple,59,204.52,West
2023-04-13,44,iPhone,Apple,96,866.99,East
2023-04-13,415,Apple Watch,Apple,6,368.79,East
2023-04-13,186,Samsung Phone,Samsung,98,1111.97,North
2023-04-13,343,Apple Watch,Apple,56,780.27,North
2023-04-13,246,Apple Watch,Apple,8,242.26,South
2023-04-14,437,Samsung Phone,Samsung,94,777.04,South
2023-04-14,84,Samsung Watch,Samsung,27,451.58,West
2023-04-14,207,Apple Watch,Apple,71,255.75,East
2023-04-14,151,Samsung Watch,Samsung,27,357.62,South
2023-04-14,156,Apple Watch,Apple,89,390.25,East
2023-04-15,16,Samsung Watch,Samsung,46,444.83,North
2023-04-15,165,Samsung Phone,Samsung,41,928.95,North
2023-04-15,405,Apple Watch,Apple,79,622.09,West
2023-04-15,463,Samsung Phone,Samsung,25,509.4,West
2023-04-15,145,Apple Watch,Apple,86,687.77,South
2023-04-16,498,Samsung Phone,Samsung,18,942.83,East
2023-04-16,37,Samsung Phone,Samsung,12,1111.26,South
2023-04-16,333,Apple Watch,Apple,87,469.6,South
2023-04-16,403,Apple Watch,Apple,51,736.33,East
2023-04-16,414,Apple Watch,Apple,39,719.46,South
2023-04-17,45,iPhone,Apple,89,994.57,West
2023-04-17,402,Samsung Watch,Samsung,10,359.63,East
2023-04-17,206,iPhone,Apple,94,1439.53,East
2023-04-17,62,iPhone,Apple,74,1243.65,South
2023-04-17,420,Samsung Phone,Samsung,98,1142.6,East
2023-04-18,356,Apple Watch,Apple,77,678.18,West
2023-04-18,468,Samsung Watch,Samsung,54,485.11,West
2023-04-18,308,Samsung Phone,Samsung,29,492.68,North
2023-04-18,19,iPhone,Apple,41,862.33,North
2023-04-18,365,Apple Watch,Apple,9,781.31,North
2023-04-19,300,Samsung Phone,Samsung,63,655.54,North
2023-04-19,7,Apple Watch,Apple,77,255.95,South
2023-04-19,249,Samsung Phone,Samsung,37,966.04,North
2023-04-19,428,Apple Watch,Apple,14,640.4,North
2023-04-19,117,iPhone,Apple,73,856.91,North
2023-04-20,68,Samsung Watch,Samsung,72,313.72,North
2023-04-20,34,iPhone,Apple,39,1022.0,South
2023-04-20,194,Samsung Watch,Samsung,40,161.98,North
2023-04-20,325,Apple Watch,Apple,54,673.59,East
2023-04-20,55,Samsung Phone,Samsung,3,653.67,West
2023-04-21,266,iPhone,Apple,55,1368.39,East
2023-04-21,480,Samsung Watch,Samsung,33,591.45,South
2023-04-21,42,iPhone,Apple,96,1195.26,South
2023-04-21,297,Samsung Watch,Samsung,71,328.68,South
2023-04-21,461,iPhone,Apple,19,1064.68,West
2023-04-22,231,Samsung Watch,Samsung,34,394.66,North
2023-04-22,453,Samsung Watch,Samsung,78,336.39,South
2023-04-22,378,Apple Watch,Apple,50,708.88,North
2023-04-22,394,Samsung Watch,Samsung,47,415.93,South
2023-04-22,10,Apple Watch,Apple,46,699.63,West
2023-04-23,358,Samsung Watch,Samsung,56,207.87,East
2023-04-23,475,Samsung Phone,Samsung,57,512.82,East
2023-04-23,444,Samsung Phone,Samsung,83,1181.86,West
2023-04-23,128,Samsung Phone,Samsung,51,870.21,North
2023-04-23,179,Samsung Watch,Samsung,54,430.37,South
2023-04-24,405,Apple Watch,Apple,90,513.89,East
2023-04-24,392,Apple Watch,Apple,81,329.16,West
2023-04-24,193,Samsung Watch,Samsung,28,545.29,North
2023-04-24,92,Samsung Phone,Samsung,19,467.82,East
2023-04-24,369,Samsung Phone,Samsung,27,858.66,West
2023-04-25,231,Apple Watch,Apple,48,542.46,South
2023-04-25,78,Samsung Phone,Samsung,19,1131.35,West
2023-04-25,85,iPhone,Apple,97,1073.56,North
2023-04-25,30,Apple Watch,Apple,51,282.24,East
2023-04-25,213,Samsung Phone,Samsung,7,858.2,South
2023-04-26,49,Apple Watch,Apple,29,254.8,North
2023-04-26,265,iPhone,Apple,43,783.41,West
2023-04-26,145,Apple Watch,Apple,69,218.67,East
2023-04-26,69,Apple Watch,Apple,94,507.98,East
2023-04-26,58,Apple Watch,Apple,58,250.72,North
2023-04-27,185,Apple Watch,Apple,8,481.64,South
2023-04-27,62,iPhone,Apple,42,1439.65,North
2023-04-27,479,Samsung Watch,Samsung,76,545.87,East
2023-04-27,308,Apple Watch,Apple,42,246.45,East
2023-04-27,445,Apple Watch,Apple,13,334.53,East
2023-04-28,296,Samsung Phone,Samsung,26,938.93,South
2023-04-28,166,Apple Watch,Apple,18,736.82,East
2023-04-28,171,Samsung Phone,Samsung,42,426.33,East
2023-04-28,63,Samsung Watch,Samsung,51,596.85,North
2023-04-28,147,iPhone,Apple,84,1105.63,East
2023-04-29,484,iPhone,Apple,16,1091.48,West
2023-04-29,306,Samsung Watch,Samsung,3,676.8,North
2023-04-29,161,iPhone,Apple,91,1272.88,East
2023-04-29,141,Samsung Watch,Samsung,79,617.57,North
2023-04-29,334,Samsung Watch,Samsung,98,344.7,North
2023-04-30,97,Samsung Watch,Samsung,45,454.9,West
2023-04-30,446,iPhone,Apple,22,1153.87,North
2023-04-30,221,Samsung Phone,Samsung,23,657.27,North
2023-04-30,43,Samsung Watch,Samsung,59,463.64,South
2023-04-30,433,Apple Watch,Apple,62,341.99,East
2023-05-01,292,iPhone,Apple,68,729.04,South
2023-05-01,378,Samsung Watch,Samsung,54,355.68,East
2023-05-01,108,Samsung Watch,Samsung,57,556.61,North
2023-05-01,266,Apple Watch,Apple,23,749.71,East
2023-05-01,95,Samsung Phone,Samsung,60,766.17,North
2023-05-02,262,Samsung Phone,Samsung,73,914.26,East
2023-05-02,313,Samsung Phone,Samsung,88,482.43,North
2023-05-02,385,Samsung Watch,Samsung,85,647.46,East
2023-05-02,71,Samsung Watch,Samsung,55,462.73,East
2023-05-02,442,Samsung Watch,Samsung,80,579.19,East
2023-05-03,219,iPhone,Apple,63,1315.0,North
2023-05-03,21,Apple Watch,Apple,56,353.89,East
2023-05-03,92,Samsung Watch,Samsung,55,441.05,North
2023-05-03,127,Apple Watch,Apple,25,776.29,South
2023-05-03,80,Apple Watch,Apple,26,253.78,East
2023-05-04,312,Samsung Phone,Samsung,49,946.44,West
2023-05-04,238,iPhone,Apple,63,1466.04,West
2023-05-04,471,Samsung Watch,Samsung,45,315.32,North
2023-05-04,372,Samsung Phone,Samsung,73,1089.16,West
2023-05-04,404,Samsung Phone,Samsung,79,1146.93,North
2023-05-05,486,Samsung Watch,Samsung,39,560.9,North
2023-05-05,182,Apple Watch,Apple,97,338.8,West
2023-05-05,25,Samsung Phone,Samsung,65,667.2,West
2023-05-05,156,Apple Watch,Apple,69,221.49,South
2023-05-05,5,iPhone,Apple,56,1348.31,North
2023-05-06,120,Apple Watch,Apple,9,709.77,West
2023-05-06,277,iPhone,Apple,70,1169.44,South
2023-05-06,18,Apple Watch,Apple,28,411.52,South
2023-05-06,431,Samsung Phone,Samsung,45,461.45,North
2023-05-06,198,Samsung Phone,Samsung,26,1002.45,East
2023-05-07,57,iPhone,Apple,28,1253.87,West
2023-05-07,93,Samsung Watch,Samsung,40,651.93,West
2023-05-07,19,iPhone,Apple,15,1257.48,West
2023-05-07,384,iPhone,Apple,6,1345.83,West
2023-05-07,353,Apple Watch,Apple,27,647.57,West
2023-05-08,193,Apple Watch,Apple,38,578.41,West
2023-05-08,237,iPhone,Apple,68,984.27,South
2023-05-08,387,Samsung Phone,Samsung,75,1121.69,North
2023-05-08,426,Apple Watch,Apple,85,590.58,South
2023-05-08,277,Samsung Watch,Samsung,64,369.1,West
2023-05-09,227,Apple Watch,Apple,30,250.08,North
2023-05-09,233,Apple Watch,Apple,82,374.42,West
2023-05-09,40,Samsung Watch,Samsung,99,449.05,North
2023-05-09,323,iPhone,Apple,3,848.07,South
2023-05-09,153,Samsung Watch,Samsung,62,271.68,North
2023-05-10,127,iPhone,Apple,12,1074.65,South
2023-05-10,237,iPhone,Apple,91,752.84,West
2023-05-10,486,iPhone,Apple,30,1320.37,North
2023-05-10,493,Samsung Watch,Samsung,85,416.4,East
2023-05-10,55,iPhone,Apple,38,1116.48,East
2023-05-11,468,Samsung Phone,Samsung,85,517.91,South
2023-05-11,436,Samsung Watch,Samsung,60,328.52,South
2023-05-11,172,Samsung Phone,Samsung,38,728.07,South
2023-05-11,109,iPhone,Apple,15,1327.39,South
2023-05-11,354,Apple Watch,Apple,18,662.1,West
2023-05-12,469,iPhone,Apple,52,800.68,East
2023-05-12,184,Samsung Phone,Samsung,29,892.94,South
2023-05-12,439,Samsung Phone,Samsung,60,594.77,North
2023-05-12,368,Samsung Watch,Samsung,21,693.54,North
2023-05-12,471,Apple Watch,Apple,17,771.27,West
2023-05-13,198,Samsung Watch,Samsung,18,459.8,South
2023-05-13,371,Samsung Phone,Samsung,57,959.12,North
2023-05-13,373,iPhone,Apple,37,1321.29,South
2023-05-13,461,Apple Watch,Apple,60,632.6,North
2023-05-13,497,iPhone,Apple,38,1229.85,West
2023-05-14,87,iPhone,Apple,12,1462.7,North
2023-05-14,201,Apple Watch,Apple,75,557.87,South
2023-05-14,337,Samsung Watch,Samsung,84,499.97,South
2023-05-14,322,iPhone,Apple,73,1364.34,West
2023-05-14,275,Samsung Phone,Samsung,1,935.91,East
2023-05-15,211,iPhone,Apple,58,1259.64,South
2023-05-15,391,Apple Watch,Apple,3,340.5,East
2023-05-15,118,Apple Watch,Apple,63,422.76,South
2023-05-15,191,Apple Watch,Apple,21,288.38,West
2023-05-15,42,Samsung Watch,Samsung,23,428.17,North
2023-05-16,42,iPhone,Apple,9,1010.15,East
2023-05-16,315,Samsung Watch,Samsung,83,698.44,North
2023-05-16,276,Samsung Watch,Samsung,55,486.16,West
2023-05-16,329,Apple Watch,Apple,19,671.87,West
2023-05-16,17,Apple Watch,Apple,62,400.41,West
2023-05-17,283,Samsung Watch,Samsung,87,607.35,South
2023-05-17,431,iPhone,Apple,91,1153.58,South
2023-05-17,258,Samsung Phone,Samsung,91,957.59,South
2023-05-17,63,Samsung Watch,Samsung,39,311.94,South
2023-05-17,62,iPhone,Apple,100,1093.77,East
2023-05-18,100,Apple Watch,Apple,76,580.42,West
2023-05-18,19,Apple Watch,Apple,27,553.46,East
2023-05-18,17,iPhone,Apple,46,1423.67,South
2023-05-18,325,Samsung Phone,Samsung,34,1118.62,North
2023-05-18,423,Apple Watch,Apple,33,782.59,East
2023-05-19,466,Apple Watch,Apple,92,600.46,North
2023-05-19,373,Apple Watch,Apple,95,783.15,South
2023-05-19,246,iPhone,Apple,96,1349.23,East
2023-05-19,251,Samsung Watch,Samsung,50,298.96,East
2023-05-19,455,Apple Watch,Apple,20,456.46,East
2023-05-20,81,Samsung Watch,Samsung,40,281.12,North
2023-05-20,39,Samsung Phone,Samsung,99,403.36,South
2023-05-20,36,Apple Watch,Apple,95,312.83,West
2023-05-20,424,Apple Watch,Apple,58,202.44,West
2023-05-20,429,Samsung Phone,Samsung,31,975.87,South
2023-05-21,388,Apple Watch,Apple,38,455.32,East
2023-05-21,486,Samsung Watch,Samsung,86,321.92,West
2023-05-21,409,iPhone,Apple,45,1285.55,East
2023-05-21,197,Samsung Watch,Samsung,41,607.87,South
2023-05-21,158,iPhone,Apple,9,1477.77,North
2023-05-22,204,iPhone,Apple,9,1177.81,East
2023-05-22,196,Samsung Watch,Samsung,63,403.84,North
2023-05-22,216,Samsung Watch,Samsung,79,317.9,North
2023-05-22,285,Samsung Watch,Samsung,77,272.28,South
2023-05-22,457,Samsung Watch,Samsung,22,267.11,South
2023-05-23,196,Samsung Phone,Samsung,16,727.35,North
2023-05-23,307,Apple Watch,Apple,32,795.07,North
2023-05-23,152,iPhone,Apple,66,600.77,West
2023-05-23,14,Samsung Watch,Samsung,90,258.46,West
2023-05-23,325,Samsung Watch,Samsung,14,253.62,South
2023-05-24,146,Samsung Watch,Samsung,38,544.42,East
2023-05-24,426,Samsung Phone,Samsung,98,681.99,North
2023-05-24,57,Samsung Watch,Samsung,8,401.49,East
2023-05-24,211,Samsung Watch,Samsung,100,231.74,North
2023-05-24,268,Samsung Watch,Samsung,21,372.75,South
2023-05-25,210,Apple Watch,Apple,56,261.92,East
2023-05-25,17,Samsung Phone,Samsung,46,826.43,South
2023-05-25,286,Samsung Watch,Samsung,43,203.87,North
2023-05-25,344,iPhone,Apple,92,1311.46,South
2023-05-25,203,iPhone,Apple,46,1109.94,East
2023-05-26,99,iPhone,Apple,48,1251.57,West
2023-05-26,279,Samsung Phone,Samsung,70,734.81,South
2023-05-26,209,Samsung Phone,Samsung,84,705.19,East
2023-05-26,129,iPhone,Apple,31,688.39,South
2023-05-26,335,Samsung Watch,Samsung,33,438.12,South
2023-05-27,288,Samsung Phone,Samsung,44,811.6,West
2023-05-27,252,iPhone,Apple,71,1021.29,East
2023-05-27,265,iPhone,Apple,8,1266.47,East
2023-05-27,271,Samsung Watch,Samsung,73,607.88,East
2023-05-27,412,Apple Watch,Apple,2,650.47,North
2023-05-28,408,Samsung Phone,Samsung,17,515.09,South
2023-05-28,188,Samsung Watch,Samsung,52,492.13,West
2023-05-28,419,iPhone,Apple,45,672.29,East
2023-05-28,214,iPhone,Apple,37,1225.16,West
2023-05-28,283,Samsung Watch,Samsung,42,360.01,North
2023-05-29,211,Samsung Phone,Samsung,44,506.0,North
2023-05-29,365,Apple Watch,Apple,81,717.23,West
2023-05-29,76,Apple Watch,Apple,38,568.41,East
2023-05-29,148,iPhone,Apple,99,919.25,West
2023-05-29,321,Samsung Phone,Samsung,94,424.58,East
2023-05-30,213,Apple Watch,Apple,6,522.39,East
2023-05-30,433,Samsung Phone,Samsung,68,1138.58,North
2023-05-30,109,Samsung Phone,Samsung,51,877.1,West
2023-05-30,129,iPhone,Apple,35,1474.49,North
2023-05-30,10,Apple Watch,Apple,58,281.87,South
2023-05-31,47,Samsung Watch,Samsung,57,462.57,North
2023-05-31,379,iPhone,Apple,73,1318.31,East
2023-05-31,315,Apple Watch,Apple,6,515.32,West
2023-05-31,96,Apple Watch,Apple,13,254.64,South
2023-05-31,446,Apple Watch,Apple,59,549.73,South
2023-06-01,103,Apple Watch,Apple,86,567.04,South
2023-06-01,380,Apple Watch,Apple,92,637.23,South
2023-06-01,342,Samsung Phone,Samsung,30,1008.97,West
2023-06-01,146,iPhone,Apple,100,1293.7,East
2023-06-01,368,Samsung Phone,Samsung,2,930.76,South
2023-06-02,430,Samsung Watch,Samsung,58,268.7,East
2023-06-02,416,Apple Watch,Apple,36,442.54,North
2023-06-02,27,iPhone,Apple,72,1298.52,East
2023-06-02,220,Apple Watch,Apple,45,772.06,South
2023-06-02,18,iPhone,Apple,9,671.05,North
2023-06-03,167,Samsung Phone,Samsung,65,828.43,North
2023-06-03,433,iPhone,Apple,77,881.27,North
2023-06-03,477,Samsung Watch,Samsung,50,273.97,South
2023-06-03,82,Samsung Watch,Samsung,79,428.2,East
2023-06-03,428,iPhone,Apple,32,1145.48,West
2023-06-04,72,iPhone,Apple,98,608.8,East
2023-06-04,310,iPhone,Apple,43,1302.19,South
2023-06-04,479,iPhone,Apple,95,1337.89,South
2023-06-04,254,Samsung Watch,Samsung,78,681.03,North
2023-06-04,162,Apple Watch,Apple,54,308.39,East
2023-06-05,327,iPhone,Apple,47,1135.1,South
2023-06-05,420,iPhone,Apple,14,983.96,South
2023-06-05,402,Samsung Watch,Samsung,48,334.16,West
2023-06-05,38,Samsung Watch,Samsung,55,461.1,East
2023-06-05,443,Samsung Phone,Samsung,29,1025.91,North
2023-06-06,393,iPhone,Apple,47,620.75,North
2023-06-06,201,Samsung Phone,Samsung,63,1175.52,North
2023-06-06,494,Samsung Watch,Samsung,19,595.43,East
2023-06-06,200,Samsung Watch,Samsung,91,563.13,South
2023-06-06,255,Apple Watch,Apple,9,656.23,South
2023-06-07,179,iPhone,Apple,37,950.15,West
2023-06-07,35,Samsung Phone,Samsung,92,1001.3,West
2023-06-07,82,Samsung Watch,Samsung,52,362.72,South
2023-06-07,389,Samsung Watch,Samsung,57,644.29,South
2023-06-07,398,Samsung Phone,Samsung,88,541.78,East
2023-06-08,220,Apple Watch,Apple,28,375.41,West
2023-06-08,158,Samsung Watch,Samsung,36,453.24,North
2023-06-08,4,iPhone,Apple,64,887.29,North
2023-06-08,167,Samsung Watch,Samsung,18,383.33,North
2023-06-08,468,iPhone,Apple,89,1043.18,North
2023-06-09,448,Samsung Phone,Samsung,35,1085.08,South
2023-06-09,409,iPhone,Apple,68,1070.87,South
2023-06-09,412,Samsung Phone,Samsung,78,689.97,East
2023-06-09,204,iPhone,Apple,39,822.96,North
2023-06-09,194,Samsung Phone,Samsung,90,726.94,South
2023-06-10,235,iPhone,Apple,8,1064.16,South
2023-06-10,206,Apple Watch,Apple,88,647.67,South
2023-06-10,150,iPhone,Apple,80,708.94,North
2023-06-10,159,iPhone,Apple,84,799.45,South
2023-06-10,279,Apple Watch,Apple,15,427.79,West
2023-06-11,304,Samsung Watch,Samsung,7,348.22,North
2023-06-11,404,Samsung Watch,Samsung,17,365.46,North
2023-06-11,381,iPhone,Apple,86,1314.17,West
2023-06-11,166,Apple Watch,Apple,86,394.49,East
2023-06-11,311,iPhone,Apple,64,1051.71,East
2023-06-12,68,Samsung Phone,Samsung,12,899.13,North
2023-06-12,463,Samsung Phone,Samsung,82,585.74,North
2023-06-12,88,iPhone,Apple,56,1246.83,North
2023-06-12,217,Samsung Watch,Samsung,46,450.91,West
2023-06-12,1,Samsung Watch,Samsung,47,395.73,South
2023-06-13,135,iPhone,Apple,79,1328.81,West
2023-06-13,185,iPhone,Apple,16,819.15,South
2023-06-13,351,Samsung Phone,Samsung,69,1106.54,South
2023-06-13,140,Samsung Watch,Samsung,2,458.58,East
2023-06-13,106,iPhone,Apple,92,1148.26,West
2023-06-14,133,Samsung Phone,Samsung,54,1100.05,West
2023-06-14,108,Samsung Watch,Samsung,27,599.67,North
2023-06-14,178,Apple Watch,Apple,31,560.94,West
2023-06-14,298,Samsung Phone,Samsung,41,1002.55,South
2023-06-14,358,Samsung Watch,Samsung,36,388.33,South
2023-06-15,380,Samsung Watch,Samsung,47,451.06,West
2023-06-15,396,Samsung Phone,Samsung,43,449.66,East
2023-06-15,359,Apple Watch,Apple,65,253.91,East
2023-06-15,146,Samsung Phone,Samsung,50,1063.54,North
2023-06-15,450,Samsung Watch,Samsung,93,182.82,North
2023-06-16,74,iPhone,Apple,1,752.46,South
2023-06-16,463,iPhone,Apple,72,1316.25,West
2023-06-16,478,Samsung Phone,Samsung,57,400.92,South
2023-06-16,108,Samsung Watch,Samsung,16,305.32,South
2023-06-16,122,iPhone,Apple,28,1125.63,West
2023-06-17,17,Samsung Watch,Samsung,86,477.5,South
2023-06-17,196,Samsung Phone,Samsung,82,1021.72,South
2023-06-17,327,iPhone,Apple,22,1055.33,East
2023-06-17,318,Samsung Watch,Samsung,41,430.17,North
2023-06-17,297,iPhone,Apple,76,1252.78,East
2023-06-18,479,Samsung Phone,Samsung,19,798.9,North
2023-06-18,499,Samsung Watch,Samsung,89,484.67,North
2023-06-18,252,iPhone,Apple,50,1408.0,North
2023-06-18,487,Samsung Phone,Samsung,59,721.16,East
2023-06-18,119,iPhone,Apple,69,946.61,West
2023-06-19,162,iPhone,Apple,34,603.19,South
2023-06-19,198,Apple Watch,Apple,39,568.06,West
2023-06-19,498,Apple Watch,Apple,74,217.86,West
2023-06-19,486,Samsung Phone,Samsung,7,803.32,North
2023-06-19,45,Apple Watch,Apple,52,682.54,North
2023-06-20,314,Samsung Phone,Samsung,60,839.94,East
2023-06-20,179,Apple Watch,Apple,52,361.78,East
2023-06-20,382,iPhone,Apple,79,1307.55,South
2023-06-20,418,Samsung Phone,Samsung,24,615.77,West
2023-06-20,44,Samsung Phone,Samsung,26,986.43,West
2023-06-21,271,iPhone,Apple,90,1149.23,South
2023-06-21,78,Samsung Phone,Samsung,90,536.0,North
2023-06-21,326,Samsung Phone,Samsung,10,1124.11,East
2023-06-21,178,Apple Watch,Apple,17,320.39,South
2023-06-21,357,Samsung Phone,Samsung,78,1191.67,West
2023-06-22,498,Samsung Watch,Samsung,2,154.02,South
2023-06-22,416,iPhone,Apple,77,837.14,South
2023-06-22,451,Apple Watch,Apple,27,319.92,West
2023-06-22,3,Apple Watch,Apple,73,208.4,West
2023-06-22,214,Samsung Watch,Samsung,71,552.8,East
2023-06-23,342,iPhone,Apple,48,1224.08,East
2023-06-23,74,iPhone,Apple,74,1313.12,West
2023-06-23,51,Apple Watch,Apple,9,354.02,East
2023-06-23,67,Samsung Phone,Samsung,86,755.47,East
2023-06-23,332,Apple Watch,Apple,23,595.47,East
2023-06-24,93,iPhone,Apple,71,995.79,West
2023-06-24,176,Samsung Watch,Samsung,73,533.53,North
2023-06-24,145,Apple Watch,Apple,27,580.38,North
2023-06-24,7,iPhone,Apple,88,703.18,East
2023-06-24,269,Apple Watch,Apple,93,668.63,North
2023-06-25,376,Samsung Phone,Samsung,81,976.54,East
2023-06-25,322,Apple Watch,Apple,84,593.5,North
2023-06-25,4,Apple Watch,Apple,71,293.06,North
2023-06-25,138,iPhone,Apple,43,841.2,South
2023-06-25,231,iPhone,Apple,7,953.86,East
2023-06-26,88,iPhone,Apple,92,851.94,North
2023-06-26,17,Apple Watch,Apple,83,336.69,North
2023-06-26,52,Samsung Phone,Samsung,63,1044.29,South
2023-06-26,134,Samsung Watch,Samsung,84,501.03,North
2023-06-26,211,Samsung Watch,Samsung,44,461.01,South
2023-06-27,325,iPhone,Apple,39,803.36,North
2023-06-27,480,iPhone,Apple,40,1426.27,South
2023-06-27,458,Apple Watch,Apple,7,314.71,South
2023-06-27,393,Samsung Watch,Samsung,70,587.22,West
2023-06-27,219,iPhone,Apple,25,1470.01,East
2023-06-28,205,Samsung Phone,Samsung,59,981.67,West
2023-06-28,211,Samsung Phone,Samsung,13,1194.29,East
2023-06-28,277,iPhone,Apple,86,1185.95,North
2023-06-28,24,iPhone,Apple,81,795.71,East
2023-06-28,486,Samsung Watch,Samsung,86,262.1,West
2023-06-29,4,Samsung Watch,Samsung,98,328.51,East
2023-06-29,152,Apple Watch,Apple,62,204.28,West
2023-06-29,443,Samsung Watch,Samsung,8,524.93,East
2023-06-29,483,Samsung Phone,Samsung,45,614.93,North
2023-06-29,259,Samsung Phone,Samsung,18,1052.15,North
2023-06-30,324,iPhone,Apple,88,923.26,East
2023-06-30,357,Samsung Watch,Samsung,60,413.98,East
2023-06-30,168,Apple Watch,Apple,60,779.41,North
2023-06-30,176,Samsung Phone,Samsung,2,593.74,East
2023-06-30,310,Samsung Phone,Samsung,66,977.0,South
2023-07-01,291,Apple Watch,Apple,91,653.07,North
2023-07-01,479,Apple Watch,Apple,14,332.6,North
2023-07-01,56,Samsung Phone,Samsung,48,800.8,West
2023-07-01,108,Samsung Phone,Samsung,56,680.16,West
2023-07-01,473,Apple Watch,Apple,12,663.14,South
2023-07-02,296,Samsung Phone,Samsung,96,897.99,East
2023-07-02,461,iPhone,Apple,92,1028.38,South
2023-07-02,324,iPhone,Apple,55,1301.43,East
2023-07-02,302,Apple Watch,Apple,28,341.09,West
2023-07-02,334,Samsung Watch,Samsung,89,564.49,East
2023-07-03,141,Apple Watch,Apple,4,719.22,West
